image,label
tabby_cat_s_000432,3
truck_s_001001,9
felis_catus_s_000635,3
bufo_marinus_s_000680,6
fire_truck_s_001745,9
car_s_002059,1
cat_s_000573,3
wrecker_s_001980,9
oil_tanker_s_001533,8
dunnock_s_000774,2
passerine_s_000176,2
true_cat_s_001072,3
accentor_s_000033,2
pekinese_s_002083,5
dump_truck_s_001951,9
american_saddle_horse_s_000233,7
aerial_ladder_truck_s_000917,9
lorry_s_001155,9
container_vessel_s_000343,8
fire_truck_s_002704,9
cavalry_horse_s_000682,7
stealth_bomber_s_001889,0
tabby_s_000976,3
domestic_cat_s_002040,3
apteryx_s_000454,2
airliner_s_001110,0
domestic_cat_s_001105,3
gelding_s_002297,7
alytes_obstetricans_s_000008,6
cat_s_002289,3
felis_domesticus_s_000559,3
wagtail_s_000001,2
airliner_s_001229,0
alytes_obstetricans_s_000384,6
bufo_viridis_s_001295,6
toy_spaniel_s_001763,5
chihuahua_s_000127,5
broodmare_s_001778,7
chihuahua_s_000967,5
moving_van_s_000390,9
barge_s_000450,8
struthio_camelus_s_000334,2
trucking_rig_s_001423,9
pleasure_boat_s_001596,8
biplane_s_000612,0
odocoileus_hemionus_s_001308,4
stealth_fighter_s_000824,0
estate_car_s_000233,1
dunnock_s_000155,2
attack_aircraft_s_001419,0
fallow_deer_s_001328,4
dawn_horse_s_001591,7
felis_catus_s_000002,3
oil_tanker_s_001262,8
peke_s_001035,5
coupe_s_000540,1
western_toad_s_000124,6
crapaud_s_001977,6
pekinese_s_000807,5
japanese_spaniel_s_001262,5
rangifer_tarandus_s_000082,4
grass_frog_s_000045,6
tabby_cat_s_000114,3
toad_s_002554,6
passenger_ship_s_000085,8
wagtail_s_000090,2
tabby_s_000011,3
quarter_horse_s_000098,7
attack_aircraft_s_000396,0
arabian_s_000437,7
stealth_fighter_s_001077,0
caribou_s_001638,4
estate_car_s_000279,1
camion_s_000513,9
mongrel_s_000463,5
broodmare_s_000445,7
boat_s_000122,8
grass_frog_s_000247,6
spadefoot_s_000267,6
speedboat_s_000227,8
stealth_fighter_s_000175,0
broodmare_s_000654,7
ostrich_s_002229,2
speedboat_s_000194,8
odocoileus_hemionus_s_001205,4
ship_s_000410,8
wagtail_s_000633,2
propeller_plane_s_000895,0
tipper_truck_s_001595,9
airbus_s_001185,0
dive_bomber_s_000629,0
struthio_camelus_s_000092,2
truck_s_001994,9
bufo_bufo_s_001834,6
leopard_frog_s_002093,6
pekingese_s_000450,5
rana_pipiens_s_001284,6
propeller_plane_s_000785,0
tabby_s_000542,3
walking_horse_s_000061,7
lapdog_s_002040,5
toy_dog_s_001000,5
lippizaner_s_000434,7
car_transporter_s_000461,9
tabby_s_000247,3
wapiti_s_000470,4
mutt_s_001276,5
attack_aircraft_s_000029,0
blenheim_spaniel_s_000759,5
alauda_arvensis_s_000029,2
felis_catus_s_000768,3
dunnock_s_001623,2
anuran_s_000032,6
biplane_s_002057,0
wapiti_s_000594,4
moving_van_s_000154,9
airliner_s_001103,0
gelding_s_001973,7
attack_aircraft_s_000748,0
dump_truck_s_000776,9
quarter_horse_s_001524,7
anthus_pratensis_s_001094,2
crapaud_s_001185,6
cervus_elaphus_s_000206,4
bufo_americanus_s_001189,6
lorry_s_002439,9
dog_s_000185,5
moose_s_001965,4
broodmare_s_001202,7
fighter_aircraft_s_001534,0
spring_frog_s_001289,6
container_ship_s_000723,8
ferryboat_s_000005,8
laundry_truck_s_000047,9
tipper_truck_s_000025,9
trucking_rig_s_001484,9
biplane_s_001420,0
moving_van_s_000596,9
oil_tanker_s_001455,8
cascades_frog_s_000045,6
red_deer_s_002253,4
speedboat_s_001796,8
station_wagon_s_001117,1
delivery_truck_s_000364,9
cab_s_001125,1
jumbojet_s_000181,0
chihuahua_s_002216,5
police_boat_s_000888,8
bufo_s_001809,6
aerial_ladder_truck_s_000784,9
bufo_speciosus_s_000070,6
dive_bomber_s_000470,0
cabin_cruiser_s_000299,8
station_wagon_s_001897,1
felis_catus_s_000478,3
transporter_s_001251,9
elk_s_001731,4
freighter_s_000614,8
american_elk_s_000181,4
tabby_cat_s_001817,3
finch_s_000121,2
leopard_frog_s_001068,6
biplane_s_001004,0
passenger_ship_s_001603,8
trucking_rig_s_000570,9
truck_s_001835,9
wapiti_s_000465,4
tomcat_s_002339,3
multiengine_airplane_s_000407,0
wagtail_s_000130,2
capreolus_capreolus_s_000732,4
fawn_s_002010,4
reconnaissance_plane_s_000362,0
tabby_s_000878,3
mutt_s_000985,5
lipizzan_s_001229,7
puppy_s_000078,5
tennessee_walking_horse_s_000240,7
tennessee_walking_horse_s_001502,7
delivery_truck_s_001282,9
airliner_s_001915,0
garbage_truck_s_000429,9
feist_s_000924,5
tabby_cat_s_000289,3
cargo_ship_s_000636,8
rhea_americana_s_000632,2
moose_s_000734,4
cassowary_s_002220,2
house_cat_s_000083,3
wagon_s_001463,1
ostrich_s_000447,2
tanker_s_001729,8
camion_s_001959,9
bird_s_002321,2
barge_s_000103,8
station_wagon_s_000235,1
odocoileus_hemionus_s_000234,4
accentor_s_000748,2
jumbo_jet_s_001046,0
elk_s_002245,4
puppy_s_001859,5
capreolus_capreolus_s_000736,4
cabin_cruiser_s_001278,8
automobile_s_000419,1
male_horse_s_000552,7
cervus_sika_s_000073,4
beach_wagon_s_000255,1
car_s_002292,1
jumbo_jet_s_000064,0
cassowary_s_000111,2
tennessee_walker_s_001136,7
broodmare_s_001318,7
fallow_deer_s_000050,4
american_elk_s_000069,4
mule_deer_s_001921,4
odocoileus_hemionus_s_001160,4
rowing_boat_s_000335,8
mule_deer_s_001073,4
tabby_cat_s_001895,3
rana_temporaria_s_000416,6
anuran_s_000737,6
biplane_s_001536,0
estate_car_s_001235,1
domestic_cat_s_001275,3
camion_s_001978,9
cargo_ship_s_001670,8
muntjac_s_001509,4
packet_boat_s_001269,8
articulated_lorry_s_000233,9
rana_clamitans_s_000244,6
ostrich_s_001049,2
attack_aircraft_s_001728,0
mongrel_s_000467,5
toy_spaniel_s_000678,5
lorry_s_001751,9
caribou_s_001381,4
accentor_s_000119,2
jumbo_jet_s_000302,0
guard_boat_s_000599,8
speedboat_s_002218,8
attack_aircraft_s_001332,0
american_elk_s_000285,4
stealth_bomber_s_001014,0
lipizzan_s_001799,7
spring_frog_s_001659,6
tipper_s_000417,9
english_toy_spaniel_s_000227,5
tabby_cat_s_001762,3
toy_spaniel_s_001165,5
elk_s_001117,4
capreolus_capreolus_s_000072,4
rangifer_caribou_s_000373,4
mule_deer_s_001900,4
tabby_s_001059,3
arabian_s_002095,7
tipper_s_001104,9
pipit_s_001174,2
pekingese_s_001632,5
car_s_002295,1
cargo_ship_s_000814,8
tabby_cat_s_000802,3
dromaius_novaehollandiae_s_000087,2
spadefoot_s_000550,6
tipper_lorry_s_000422,9
grass_frog_s_001293,6
true_cat_s_001294,3
auto_s_001289,1
cavalry_horse_s_000630,7
red_deer_s_000330,4
natterjack_s_000103,6
domestic_cat_s_001335,3
quarter_horse_s_000081,7
dredger_s_000464,8
bufo_viridis_s_001516,6
passerine_s_000667,2
fallow_deer_s_001209,4
bufo_americanus_s_000482,6
sea_boat_s_002206,8
airbus_s_001450,0
car_s_000118,1
dump_truck_s_002052,9
tipper_truck_s_000290,9
convertible_s_000895,1
monoplane_s_001394,0
propeller_plane_s_001937,0
oil_tanker_s_001700,8
garbage_truck_s_001280,9
cervus_elaphus_s_001244,4
lippizan_s_000543,7
deer_s_000944,4
rangifer_caribou_s_000267,4
automobile_s_001366,1
tipper_truck_s_001290,9
pilot_boat_s_001250,8
ferry_s_000005,8
bullfrog_s_001322,6
shooting_brake_s_000884,1
tennessee_walking_horse_s_001553,7
sika_s_001366,4
ferryboat_s_000371,8
liberty_ship_s_000723,8
packet_boat_s_001059,8
jumbojet_s_001039,0
puppy_s_001316,5
frog_s_003044,6
leopard_frog_s_000154,6
tanker_s_001122,8
tabby_cat_s_000608,3
mule_deer_s_000829,4
roe_deer_s_001752,4
motorcar_s_000921,1
cassowary_s_000316,2
police_cruiser_s_000147,1
dog_s_001282,5
walking_horse_s_001078,7
automobile_s_000091,1
gelding_s_001941,7
sparrow_s_000531,2
cargo_vessel_s_002005,8
toy_spaniel_s_001714,5
fire_engine_s_000418,9
puppy_s_001022,5
bufo_viridis_s_000444,6
automobile_s_000050,1
fire_truck_s_000883,9
maltese_s_001983,5
stealth_fighter_s_001626,0
fawn_s_000930,4
cat_s_000564,3
tabby_s_000257,3
fighter_aircraft_s_001201,0
tugboat_s_001448,8
struthio_camelus_s_000911,2
cargo_ship_s_001197,8
monoplane_s_001433,0
rig_s_000503,9
fighter_aircraft_s_001648,0
muntjac_s_000557,4
crapaud_s_000731,6
tipper_lorry_s_000509,9
passerine_s_000837,2
container_vessel_s_000170,8
prunella_modularis_s_000188,2
broodmare_s_000621,7
lipizzan_s_000598,7
emu_s_000582,2
pipit_s_000033,2
riding_horse_s_001709,7
car_s_000171,1
bufo_bufo_s_000292,6
compact_car_s_000334,1
tabby_cat_s_002689,3
capreolus_capreolus_s_001076,4
fawn_s_001591,4
cargo_vessel_s_001806,8
leopard_frog_s_000403,6
dive_bomber_s_000763,0
coupe_s_001319,1
tipper_truck_s_000131,9
odocoileus_hemionus_s_000530,4
struthio_camelus_s_000040,2
lippizaner_s_001279,7
maltese_s_001597,5
tabby_s_000862,3
articulated_lorry_s_000878,9
airbus_s_001318,0
auto_s_000524,1
tipper_truck_s_001834,9
fighter_aircraft_s_001034,0
camion_s_000433,9
passenger_ship_s_000458,8
arabian_s_001809,7
multiengine_airplane_s_000208,0
odocoileus_hemionus_s_000561,4
trucking_rig_s_000039,9
stealth_bomber_s_000517,0
chihuahua_s_002195,5
cassowary_s_000422,2
police_cruiser_s_000993,1
fighter_aircraft_s_000429,0
struthio_camelus_s_001192,2
cargo_vessel_s_000004,8
oil_tanker_s_000230,8
biplane_s_000500,0
chihuahua_s_000006,5
broodmare_s_000264,7
leopard_frog_s_000212,6
leopard_frog_s_001968,6
toy_dog_s_000318,5
true_cat_s_001571,3
lipizzan_s_000869,7
stallion_s_000065,7
gelding_s_001503,7
cervus_elaphus_s_001048,4
emu_s_002189,2
attack_aircraft_s_001060,0
car_s_001278,1
buckskin_s_000007,7
felis_catus_s_001304,3
apteryx_s_000101,2
dawn_horse_s_001427,7
house_cat_s_000510,3
accentor_s_000713,2
accentor_s_000979,2
shooting_brake_s_000773,1
pekingese_s_001761,5
tandem_trailer_s_000759,9
trailer_truck_s_000003,9
passenger_ship_s_001023,8
stealth_bomber_s_001425,0
powerboat_s_000593,8
wapiti_s_000666,4
domestic_cat_s_000289,3
house_cat_s_001982,3
police_boat_s_001416,8
maltese_s_001915,5
fighter_s_000661,0
pleasure_boat_s_001063,8
elk_s_002077,4
pekingese_s_002157,5
gelding_s_001396,7
chihuahua_s_002113,5
estate_car_s_001068,1
domestic_dog_s_000375,5
stealth_bomber_s_001976,0
ostrich_s_000073,2
biplane_s_000096,0
chihuahua_s_000229,5
red_deer_s_001012,4
anthus_pratensis_s_000968,2
tabby_cat_s_001663,3
toad_s_002134,6
struthio_camelus_s_001144,2
bufo_bufo_s_000989,6
sparrow_s_002612,2
flying_bird_s_000560,2
tabby_cat_s_001076,3
deer_s_001084,4
spring_frog_s_001464,6
rana_catesbeiana_s_001078,6
chihuahua_s_000172,5
cat_s_002153,3
jetliner_s_000222,0
coupe_s_001488,1
cassowary_s_001954,2
arabian_s_000323,7
studhorse_s_000153,7
maltese_dog_s_000857,5
felis_catus_s_001512,3
automobile_s_001796,1
car_s_001490,1
arabian_s_001544,7
leopard_frog_s_000299,6
auto_s_000505,1
bullfrog_s_000080,6
tabby_cat_s_001038,3
mouser_s_001100,3
tabby_cat_s_000574,3
felis_domesticus_s_000538,3
fawn_s_001710,4
boat_s_002345,8
car_s_002287,1
fighter_aircraft_s_000059,0
riding_horse_s_001467,7
buckskin_s_000382,7
bufo_bufo_s_000558,6
police_boat_s_002007,8
automobile_s_001785,1
cassowary_s_001783,2
japanese_spaniel_s_000768,5
tabby_cat_s_001695,3
woodland_caribou_s_001212,4
automobile_s_001426,1
convertible_s_002403,1
dump_truck_s_001118,9
tabby_s_000420,3
estate_car_s_001780,1
cervus_elaphus_s_000631,4
finch_s_000196,2
appaloosa_s_001712,7
car_s_001181,1
toad_frog_s_000133,6
dog_s_002090,5
arabian_s_001747,7
gelding_s_000369,7
tennessee_walking_horse_s_001435,7
leopard_frog_s_001789,6
barking_frog_s_000507,6
automobile_s_002516,1
delivery_truck_s_000614,9
maltese_s_000005,5
fighter_s_000819,0
tipper_truck_s_000781,9
chihuahua_s_000306,5
broodmare_s_000031,7
fighter_aircraft_s_000798,0
stealth_fighter_s_001660,0
sika_s_000662,4
rana_temporaria_s_000818,6
liberty_ship_s_000098,8
jumbojet_s_001574,0
coupe_s_000257,1
maltese_s_002077,5
stealth_fighter_s_000559,0
lorry_s_002219,9
mouser_s_001197,3
coupe_s_000061,1
automobile_s_001764,1
rhea_s_000745,2
jetliner_s_001932,0
tabby_s_001510,3
songbird_s_001230,2
ladder_truck_s_001356,9
police_cruiser_s_001024,1
tow_truck_s_001219,9
grass_frog_s_000757,6
wagtail_s_001941,2
deer_s_001276,4
tanker_s_000831,8
pilot_boat_s_001514,8
chihuahua_s_000234,5
tipper_truck_s_001906,9
lark_s_000015,2
compact_car_s_001433,1
camion_s_001870,9
fawn_s_001551,4
muntjac_s_000468,4
tabby_s_000121,3
stealth_bomber_s_000728,0
bufo_canorus_s_000056,6
leopard_frog_s_001922,6
stealth_fighter_s_000196,0
barking_deer_s_000865,4
shooting_brake_s_001255,1
fighter_aircraft_s_001819,0
panel_truck_s_000053,9
king_charles_spaniel_s_000032,5
crapaud_s_001021,6
toy_spaniel_s_001807,5
toad_frog_s_001660,6
car_transporter_s_002109,9
elk_s_002534,4
capreolus_capreolus_s_000363,4
cassowary_s_001674,2
green_frog_s_001743,6
police_boat_s_001545,8
elk_s_002547,4
tennessee_walker_s_000649,7
grass_frog_s_001084,6
puppy_s_001407,5
trucking_rig_s_000725,9
cabin_cruiser_s_001683,8
gelding_s_000527,7
coupe_s_001885,1
fire_truck_s_000146,9
english_toy_spaniel_s_000105,5
moose_s_001631,4
felis_catus_s_000816,3
maltese_dog_s_001135,5
moose_s_000483,4
house_cat_s_000586,3
elk_s_002177,4
convertible_s_002202,1
maltese_s_000567,5
dog_s_001705,5
alces_alces_s_000888,4
stealth_bomber_s_000726,0
cargo_ship_s_001031,8
deer_s_001346,4
fallow_deer_s_001268,4
reconnaissance_plane_s_000266,0
trailer_truck_s_001625,9
wagtail_s_002090,2
banana_boat_s_001418,8
fire_truck_s_002034,9
banana_boat_s_000736,8
propeller_plane_s_000035,0
finch_s_000057,2
bird_s_000720,2
meadow_pipit_s_000746,2
leptodactylid_s_000084,6
stallion_s_000030,7
boat_s_001372,8
shooting_brake_s_000129,1
fire_truck_s_001341,9
ship_s_000133,8
dive_bomber_s_000867,0
tabby_cat_s_001797,3
lightship_s_001950,8
toad_frog_s_001059,6
cargo_ship_s_001178,8
coupe_s_002171,1
leopard_frog_s_000203,6
maltese_s_000469,5
barking_deer_s_000066,4
ostrich_s_002248,2
cruiser_s_000853,1
sambar_s_000205,4
domestic_cat_s_000836,3
dump_truck_s_000009,9
lippizaner_s_001058,7
pilot_boat_s_001761,8
cat_s_001332,3
airplane_s_000021,0
speedboat_s_001860,8
mouser_s_000560,3
elk_s_000146,4
songbird_s_001140,2
camion_s_001801,9
shooting_brake_s_001039,1
jetliner_s_001697,0
airbus_s_001911,0
domestic_cat_s_000172,3
stealth_bomber_s_000363,0
mule_deer_s_000027,4
chihuahua_s_000766,5
semi_s_001542,9
attack_aircraft_s_000417,0
walking_horse_s_000739,7
mongrel_s_001616,5
moving_van_s_002032,9
maltese_s_001534,5
powerboat_s_001927,8
liberty_ship_s_001131,8
frog_s_001781,6
felis_domesticus_s_000600,3
motorcar_s_001141,1
tipper_truck_s_001899,9
mutt_s_000885,5
ostrich_s_001131,2
capreolus_capreolus_s_000409,4
tennessee_walking_horse_s_000169,7
anuran_s_000191,6
coupe_s_000824,1
liberty_ship_s_000797,8
rana_temporaria_s_001296,6
fire_truck_s_002019,9
tabby_s_000834,3
estate_car_s_000666,1
true_cat_s_001340,3
stud_mare_s_000708,7
woodland_caribou_s_000173,4
propeller_plane_s_001548,0
bullfrog_s_001495,6
lipizzan_s_000973,7
bufo_s_000224,6
dump_truck_s_000632,9
cassowary_s_001288,2
deer_s_001257,4
convertible_s_000289,1
panel_truck_s_000431,9
cargo_ship_s_000695,8
toy_spaniel_s_000849,5
cargo_vessel_s_001970,8
prunella_modularis_s_000315,2
wagtail_s_000486,2
puppy_s_000851,5
amphibious_aircraft_s_001494,0
bird_s_001210,2
monoplane_s_001497,0
broodmare_s_001524,7
stealth_bomber_s_002358,0
bufo_s_001403,6
rana_catesbeiana_s_001678,6
mule_deer_s_002558,4
ship_s_002166,8
saddle_horse_s_001227,7
ladder_truck_s_001660,9
green_frog_s_002018,6
truck_s_001655,9
prunella_modularis_s_000255,2
house_cat_s_001770,3
cargo_vessel_s_000667,8
cargo_ship_s_002049,8
felis_domesticus_s_000282,3
motortruck_s_000029,9
tipper_lorry_s_000538,9
river_boat_s_000465,8
arabian_s_002387,7
sparrow_s_002671,2
house_cat_s_001974,3
peke_s_000774,5
maltese_dog_s_001154,5
compact_car_s_001672,1
container_ship_s_002402,8
broodmare_s_000097,7
mule_deer_s_001140,4
tabby_cat_s_002051,3
peke_s_000136,5
alauda_arvensis_s_000086,2
rhea_americana_s_000014,2
honey_eater_s_001351,2
estate_car_s_001744,1
deer_s_001626,4
finch_s_000011,2
bird_s_000395,2
container_ship_s_000371,8
deer_s_000466,4
delivery_truck_s_001034,9
passenger_ship_s_002128,8
bird_s_001440,2
auto_s_001549,1
wagtail_s_001806,2
blenheim_spaniel_s_000498,5
rana_clamitans_s_000009,6
tabby_s_001246,3
dama_dama_s_000422,4
maltese_dog_s_001007,5
gelding_s_001739,7
robber_frog_s_000040,6
quarter_horse_s_001736,7
bufo_marinus_s_000011,6
maltese_dog_s_001641,5
jumbo_jet_s_001590,0
cassowary_s_001095,2
wapiti_s_001142,4
red_deer_s_001332,4
mouser_s_000441,3
fighter_s_000556,0
rangifer_tarandus_s_000005,4
cock_s_000747,2
western_toad_s_000421,6
auto_s_000854,1
boat_s_000793,8
ferry_s_000147,8
domestic_cat_s_000090,3
jetliner_s_001563,0
saddle_horse_s_000808,7
elk_s_001030,4
fire_engine_s_000894,9
tennessee_walking_horse_s_001358,7
lorry_s_000623,9
finch_s_000641,2
dive_bomber_s_001682,0
rangifer_caribou_s_000667,4
female_horse_s_001243,7
cat_s_002190,3
lippizan_s_000518,7
midwife_toad_s_000069,6
western_toad_s_000761,6
wagtail_s_001702,2
tabby_s_001836,3
dawn_horse_s_001743,7
true_cat_s_000170,3
bufo_viridis_s_000500,6
passenger_ship_s_002002,8
cassowary_s_002040,2
tabby_s_001167,3
house_cat_s_001335,3
maltese_s_000173,5
pekingese_s_000026,5
maltese_s_000054,5
pipit_s_000098,2
deer_s_000771,4
ratite_bird_s_000032,2
cargo_ship_s_001441,8
appaloosa_s_000180,7
elk_s_002373,4
felis_catus_s_001466,3
arabian_s_001756,7
stallion_s_001633,7
powerboat_s_000160,8
puppy_s_000141,5
ostrich_s_000598,2
cargo_ship_s_000976,8
red_deer_s_001204,4
tabby_cat_s_000438,3
maltese_dog_s_000524,5
mule_deer_s_002006,4
wagtail_s_002044,2
garbage_truck_s_000286,9
estate_car_s_000698,1
mule_deer_s_000789,4
jumbo_jet_s_000847,0
jumbo_jet_s_000207,0
maltese_dog_s_000595,5
rana_clamitans_s_000161,6
pekinese_s_000773,5
rana_pipiens_s_000258,6
cargo_vessel_s_000284,8
stealth_fighter_s_000171,0
tabby_cat_s_001696,3
cervus_elaphus_s_000137,4
mule_deer_s_000576,4
rangifer_tarandus_s_000441,4
accentor_s_000462,2
bird_s_002407,2
airliner_s_002017,0
pekinese_s_002100,5
monoplane_s_000556,0
felis_domesticus_s_000589,3
fallow_deer_s_001448,4
gelding_s_001947,7
broodmare_s_001131,7
domestic_cat_s_001332,3
dump_truck_s_001687,9
quarter_horse_s_000597,7
cat_s_002582,3
cavalry_horse_s_000152,7
felis_domesticus_s_000634,3
quarter_horse_s_000424,7
arabian_s_001536,7
appaloosa_s_001820,7
shooting_brake_s_000074,1
buckskin_s_000009,7
cervus_sika_s_000533,4
cervus_elaphus_s_001690,4
arab_s_000443,7
dump_truck_s_000235,9
car_s_001731,1
lipizzan_s_000248,7
stud_mare_s_001612,7
woodland_caribou_s_000746,4
pekingese_s_001129,5
truck_s_002203,9
monoplane_s_001092,0
freighter_s_000007,8
gelding_s_000146,7
tabby_s_001534,3
alytes_obstetricans_s_000338,6
pipit_s_000134,2
domestic_cat_s_000305,3
houseboat_s_000567,8
ostrich_s_001608,2
pekingese_s_002045,5
fallow_deer_s_000197,4
boat_s_000211,8
european_elk_s_000411,4
plane_s_000776,0
gelding_s_001601,7
puppy_s_000575,5
bird_s_002182,2
tennessee_walking_horse_s_000126,7
tennessee_walker_s_000005,7
sparrow_s_001632,2
texas_toad_s_000148,6
deer_s_000159,4
monoplane_s_000232,0
accentor_s_000792,2
alces_alces_s_002139,4
domestic_cat_s_001052,3
passenger_ship_s_001515,8
aerial_ladder_truck_s_001340,9
deer_s_000201,4
puppy_s_000448,5
canis_familiaris_s_001010,5
pickerel_frog_s_000204,6
appaloosa_s_001012,7
automobile_s_001963,1
truck_s_002075,9
rana_pipiens_s_000939,6
puppy_s_002491,5
propeller_plane_s_000218,0
felis_domesticus_s_000229,3
elk_s_000475,4
red_deer_s_001585,4
attack_aircraft_s_001162,0
leopard_frog_s_000643,6
rana_temporaria_s_000326,6
powerboat_s_001475,8
true_cat_s_001658,3
rana_temporaria_s_001209,6
twinjet_s_000876,0
cat_s_002794,3
house_cat_s_000951,3
domestic_cat_s_001773,3
powerboat_s_001263,8
tabby_cat_s_000329,3
tabby_s_001340,3
powerboat_s_000178,8
sambar_s_000091,4
mouser_s_000302,3
cabin_cruiser_s_000198,8
dunnock_s_000095,2
ladder_truck_s_001898,9
coupe_s_000157,1
fallow_deer_s_000826,4
truck_s_002070,9
pekingese_s_002075,5
monoplane_s_001105,0
frog_s_001717,6
chihuahua_s_000001,5
airliner_s_000092,0
elephant_bird_s_000228,2
spring_frog_s_000585,6
toy_spaniel_s_000959,5
capreolus_capreolus_s_000212,4
car_s_000513,1
peke_s_000390,5
delivery_truck_s_000981,9
fighter_aircraft_s_000920,0
grass_frog_s_000620,6
bird_s_001057,2
pekinese_s_000786,5
capreolus_capreolus_s_000872,4
blenheim_spaniel_s_000255,5
dredger_s_001473,8
emu_s_001846,2
passenger_ship_s_000565,8
lipizzan_s_000611,7
blenheim_spaniel_s_000694,5
hangar_queen_s_000162,0
quarter_horse_s_001853,7
tipper_lorry_s_000317,9
camion_s_001390,9
oil_tanker_s_001084,8
cassowary_s_000071,2
police_cruiser_s_000844,1
plane_s_000863,0
bird_s_000295,2
gelding_s_000063,7
peke_s_001240,5
jetliner_s_001413,0
cat_s_002711,3
cabin_cruiser_s_001501,8
lapdog_s_000591,5
fighter_aircraft_s_000557,0
broodmare_s_000962,7
garbage_truck_s_001212,9
pekingese_s_000265,5
boat_s_000575,8
green_frog_s_001226,6
sound_truck_s_000134,9
floatplane_s_000303,0
plantation_walking_horse_s_000494,7
shooting_brake_s_000026,1
delivery_truck_s_000401,9
domestic_cat_s_000768,3
maltese_dog_s_000912,5
jumbojet_s_000664,0
puppy_s_002397,5
ambulance_s_001538,1
american_saddle_horse_s_000192,7
boat_s_002142,8
lorry_s_000353,9
sparrow_s_000030,2
airliner_s_002290,0
multiengine_airplane_s_000211,0
boat_s_000679,8
estate_car_s_001365,1
motorcar_s_002480,1
auto_s_000440,1
bufo_americanus_s_000220,6
pipit_s_001224,2
cat_s_000973,3
rana_temporaria_s_000970,6
wagtail_s_000005,2
lippizan_s_001359,7
wagon_s_001703,1
semi_s_002153,9
felis_catus_s_000180,3
stable_companion_s_000156,7
spadefoot_s_000790,6
domestic_cat_s_000390,3
coupe_s_000294,1
attack_aircraft_s_001291,0
lapdog_s_000402,5
dump_truck_s_000354,9
muntjac_s_000334,4
tabby_cat_s_001879,3
dump_truck_s_001108,9
toy_spaniel_s_000593,5
fighter_s_000375,0
moving_van_s_001318,9
pipit_s_000006,2
stallion_s_001426,7
chihuahua_s_000551,5
merchant_ship_s_000234,8
stealth_bomber_s_001099,0
coupe_s_001032,1
house_cat_s_001670,3
elk_s_001044,4
guard_boat_s_001625,8
pekingese_s_000543,5
station_wagon_s_002528,1
toy_dog_s_001523,5
